,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
128,"frozenset({'Gram_ID_Negative', 'Decade_2010-2020', 'Erythromycin', 'Oxacillin'})","frozenset({'Rifampin', 'Penicillin'})",0.1487603305785124,0.2644628099173554,0.14049586776859505,0.9444444444444444,3.5711805555555554,0.10115429273956697,13.239669421487598,0.8458023986293546
129,"frozenset({'Decade_2010-2020', 'Gram_ID_Negative', 'Rifampin', 'Penicillin'})","frozenset({'Erythromycin', 'Oxacillin'})",0.14049586776859505,0.3333333333333333,0.14049586776859505,1.0,3.0,0.09366391184573003,inf,0.7756410256410257
130,"frozenset({'Decade_2010-2020', 'Gram_ID_Negative', 'Rifampin', 'Oxacillin'})","frozenset({'Erythromycin', 'Penicillin'})",0.14049586776859505,0.3415977961432507,0.14049586776859505,1.0,2.9274193548387095,0.0925027889716094,inf,0.766025641025641
131,"frozenset({'Decade_2010-2020', 'Gram_ID_Negative', 'Oxacillin', 'Penicillin'})","frozenset({'Erythromycin', 'Rifampin'})",0.15426997245179064,0.29476584022038566,0.14049586776859505,0.9107142857142857,3.089619492656876,0.09502234971806722,7.898622589531679,0.7997062016989206
132,"frozenset({'Decade_2010-2020', 'Gram_ID_Negative', 'Rifampin'})","frozenset({'Erythromycin', 'Oxacillin', 'Penicillin'})",0.14049586776859505,0.2727272727272727,0.14049586776859505,1.0,3.666666666666667,0.10217881292261458,inf,0.8461538461538461
133,"frozenset({'Rifampin', 'Gentamicin'})",frozenset({'Oxacillin'}),0.12396694214876033,0.39944903581267216,0.11294765840220386,0.9111111111111111,2.280919540229885,0.06342918288823624,6.756198347107437,0.641049240681086
134,"frozenset({'Rifampin', 'Gentamicin'})",frozenset({'Erythromycin'}),0.12396694214876033,0.45454545454545453,0.11294765840220386,0.9111111111111111,2.0044444444444447,0.056599048334585525,6.136363636363635,0.5720202485043718
135,"frozenset({'Erythromycin', 'Rifampin', 'Gentamicin'})",frozenset({'Oxacillin'}),0.11294765840220386,0.39944903581267216,0.1046831955922865,0.926829268292683,2.3202691337258203,0.059566362346227114,8.207529843893486,0.6414677999346192
136,"frozenset({'Rifampin', 'Gentamicin', 'Oxacillin'})",frozenset({'Erythromycin'}),0.11294765840220386,0.45454545454545453,0.1046831955922865,0.926829268292683,2.0390243902439025,0.053343350864012026,7.454545454545459,0.5744524354364171
137,"frozenset({'Tetracycline', 'Rifampin'})",frozenset({'Erythromycin'}),0.1184573002754821,0.45454545454545453,0.11570247933884298,0.9767441860465116,2.1488372093023256,0.06185825194089657,23.45454545454541,0.6064732142857143
138,"frozenset({'Tetracycline', 'Rifampin'})",frozenset({'Oxacillin'}),0.1184573002754821,0.39944903581267216,0.11019283746556474,0.9302325581395349,2.3287890938251805,0.06287518308555123,8.607897153351699,0.6472656250000001
139,"frozenset({'Tetracycline', 'Erythromycin', 'Rifampin'})",frozenset({'Oxacillin'}),0.11570247933884298,0.39944903581267216,0.10743801652892562,0.9285714285714286,2.3246305418719215,0.061220772715889174,8.407713498622595,0.6443805415768032
140,"frozenset({'Tetracycline', 'Rifampin', 'Oxacillin'})",frozenset({'Erythromycin'}),0.11019283746556474,0.45454545454545453,0.10743801652892562,0.975,2.145,0.05735036313548711,21.8181818181818,0.5999047392236246
141,"frozenset({'Tetracycline', 'Rifampin'})","frozenset({'Erythromycin', 'Oxacillin'})",0.1184573002754821,0.3333333333333333,0.10743801652892562,0.9069767441860465,2.7209302325581395,0.0679522497704316,7.166666666666663,0.7174679487179488
142,"frozenset({'Tetracycline', 'Rifampin', 'Penicillin'})",frozenset({'Erythromycin'}),0.1046831955922865,0.45454545454545453,0.10192837465564739,0.9736842105263158,2.142105263157895,0.054345103931880794,20.727272727272748,0.5955093555093555
143,"frozenset({'Sex_F', 'Rifampin'})",frozenset({'Oxacillin'}),0.11570247933884298,0.39944903581267216,0.11019283746556474,0.9523809523809523,2.38423645320197,0.06397559365252829,12.611570247933871,0.6565420560747663
144,"frozenset({'Sex_F', 'Rifampin'})",frozenset({'Erythromycin'}),0.11570247933884298,0.45454545454545453,0.11019283746556474,0.9523809523809523,2.0952380952380953,0.0576008014024543,11.45454545454544,0.5911214953271028
145,"frozenset({'Sex_F', 'Rifampin'})",frozenset({'Penicillin'}),0.11570247933884298,0.4793388429752066,0.1046831955922865,0.9047619047619048,1.88752052545156,0.049222503016642764,5.466942148760332,0.5317265125430398
146,"frozenset({'Sex_F', 'Erythromycin', 'Rifampin'})",frozenset({'Oxacillin'}),0.11019283746556474,0.39944903581267216,0.10743801652892562,0.975,2.4408620689655174,0.06342159384984329,24.022038567493095,0.6634119234738429
147,"frozenset({'Sex_F', 'Rifampin', 'Oxacillin'})",frozenset({'Erythromycin'}),0.11019283746556474,0.45454545454545453,0.10743801652892562,0.975,2.145,0.05735036313548711,21.8181818181818,0.5999047392236246
148,"frozenset({'Sex_F', 'Rifampin'})","frozenset({'Erythromycin', 'Oxacillin'})",0.11570247933884298,0.3333333333333333,0.10743801652892562,0.9285714285714286,2.785714285714286,0.06887052341597796,9.33333333333334,0.7248981548046969
149,"frozenset({'Sex_F', 'Erythromycin', 'Rifampin'})",frozenset({'Penicillin'}),0.11019283746556474,0.4793388429752066,0.10192837465564739,0.925,1.9297413793103448,0.049108667440748585,6.942148760330583,0.5414609656095725
150,"frozenset({'Sex_F', 'Rifampin', 'Penicillin'})",frozenset({'Erythromycin'}),0.1046831955922865,0.45454545454545453,0.10192837465564739,0.9736842105263158,2.142105263157895,0.054345103931880794,20.727272727272748,0.5955093555093555
151,"frozenset({'Sex_F', 'Rifampin', 'Penicillin'})",frozenset({'Oxacillin'}),0.1046831955922865,0.39944903581267216,0.10192837465564739,0.9736842105263158,2.4375680580762253,0.06011277311051917,22.820936639118486,0.6587110187110187
152,"frozenset({'Sex_F', 'Rifampin', 'Oxacillin'})",frozenset({'Penicillin'}),0.11019283746556474,0.4793388429752066,0.10192837465564739,0.925,1.9297413793103448,0.049108667440748585,6.942148760330583,0.5414609656095725
153,"frozenset({'Decade_2000-2009', 'Erythromycin', 'Rifampin'})",frozenset({'Penicillin'}),0.10192837465564739,0.4793388429752066,0.10192837465564739,1.0,2.086206896551724,0.05307014548186599,inf,0.5797546012269938
154,"frozenset({'Decade_2000-2009', 'Rifampin', 'Penicillin'})",frozenset({'Erythromycin'}),0.10192837465564739,0.45454545454545453,0.10192837465564739,1.0,2.2,0.05559729526671676,inf,0.6073619631901841
158,"frozenset({'Enrofloxacin', 'Gram_ID_Positive', 'Gentamicin'})",frozenset({'Amikacin'}),0.20385674931129477,0.349862258953168,0.19008264462809918,0.9324324324324325,2.6651415194722285,0.11876086181119991,9.622038567493117,0.784765056917908
161,"frozenset({'Enrofloxacin', 'Decade_2010-2020', 'Gram_ID_Positive', 'Gentamicin'})",frozenset({'Amikacin'}),0.14600550964187328,0.349862258953168,0.13774104683195593,0.9433962264150944,2.6964789778636162,0.08665922940904158,11.485766758494034,0.7367096774193549
162,"frozenset({'Tetracycline', 'Amikacin', 'Enrofloxacin'})",frozenset({'Gentamicin'}),0.14049586776859505,0.418732782369146,0.1349862258953168,0.9607843137254902,2.2945046439628483,0.07615600027320538,14.822314049586787,0.6563971742543171
165,"frozenset({'Tetracycline', 'Enrofloxacin', 'Gram_ID_Positive', 'Gentamicin'})",frozenset({'Amikacin'}),0.14049586776859505,0.349862258953168,0.1322314049586777,0.9411764705882353,2.6901343214451137,0.08307720328757143,11.052341597796142,0.7309695512820512
166,"frozenset({'Tetracycline', 'Amikacin', 'Enrofloxacin', 'Gram_ID_Positive'})",frozenset({'Gentamicin'}),0.13774104683195593,0.418732782369146,0.1322314049586777,0.96,2.2926315789473684,0.07455471317229394,14.531680440771337,0.6538871139510117
167,"frozenset({'Tetracycline', 'Amikacin', 'Enrofloxacin'})","frozenset({'Gram_ID_Positive', 'Gentamicin'})",0.14049586776859505,0.3581267217630854,0.1322314049586777,0.9411764705882353,2.628054298642534,0.0819160804134508,10.911845730027546,0.7207532051282051
169,frozenset({'Ampicillin'}),frozenset({'Penicillin'}),0.31955922865013775,0.4793388429752066,0.29476584022038566,0.9224137931034482,1.9243460166468487,0.14158868929717913,6.710743801652884,0.7059290930417343
170,"frozenset({'Ampicillin', 'Oxacillin'})",frozenset({'Penicillin'}),0.21212121212121213,0.4793388429752066,0.2066115702479339,0.974025974025974,2.0320197044334973,0.1049336338592537,20.04545454545454,0.6446153846153846
171,"frozenset({'Ampicillin', 'Erythromycin'})",frozenset({'Penicillin'}),0.20110192837465565,0.4793388429752066,0.1928374655647383,0.958904109589041,2.0004723665564477,0.09644149989754798,12.669421487603291,0.6260098522167488
172,"frozenset({'Ampicillin', 'Erythromycin', 'Oxacillin'})",frozenset({'Penicillin'}),0.17079889807162535,0.4793388429752066,0.16804407713498623,0.9838709677419355,2.0525583982202447,0.08617353095189309,32.28099173553722,0.6184303687163009
173,"frozenset({'Ampicillin', 'Decade_2010-2020'})",frozenset({'Penicillin'}),0.20110192837465565,0.4793388429752066,0.19008264462809918,0.9452054794520548,1.9718941898913556,0.09368667896090886,9.502066115702481,0.6169415292353824
174,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Oxacillin'})",frozenset({'Penicillin'}),0.1349862258953168,0.4793388429752066,0.12947658402203857,0.9591836734693877,2.0010555946516537,0.06477244268378754,12.756198347107425,0.5783303970727741
175,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Erythromycin'})",frozenset({'Penicillin'}),0.12121212121212122,0.4793388429752066,0.1184573002754821,0.9772727272727273,2.038793103448276,0.06035562233909341,22.90909090909093,0.5797914995990376
176,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Erythromycin'})",frozenset({'Oxacillin'}),0.12121212121212122,0.39944903581267216,0.11019283746556474,0.9090909090909091,2.2758620689655173,0.061774772518574175,6.606060606060605,0.6379310344827587
177,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Erythromycin', 'Penicillin'})",frozenset({'Oxacillin'}),0.1184573002754821,0.39944903581267216,0.10743801652892562,0.9069767441860465,2.2705693664795508,0.060120362148912115,6.455922865013771,0.6347756410256411
178,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Erythromycin', 'Oxacillin'})",frozenset({'Penicillin'}),0.11019283746556474,0.4793388429752066,0.10743801652892562,0.975,2.034051724137931,0.05461830931402682,20.826446280991718,0.5713265063110264
179,"frozenset({'Ampicillin', 'Rifampin'})",frozenset({'Erythromycin'}),0.1652892561983471,0.45454545454545453,0.15702479338842976,0.95,2.09,0.08189331329827199,10.9090909090909,0.6248045857217301
180,"frozenset({'Ampicillin', 'Rifampin'})",frozenset({'Oxacillin'}),0.1652892561983471,0.39944903581267216,0.15702479338842976,0.95,2.3782758620689655,0.09100015936980625,12.011019283746547,0.6942852179954837
181,"frozenset({'Ampicillin', 'Rifampin'})",frozenset({'Penicillin'}),0.1652892561983471,0.4793388429752066,0.15702479338842976,0.95,1.9818965517241378,0.07779523256608155,10.413223140495859,0.5935383011985409
182,"frozenset({'Ampicillin', 'Erythromycin', 'Rifampin'})",frozenset({'Oxacillin'}),0.15702479338842976,0.39944903581267216,0.15426997245179064,0.9824561403508771,2.459528130671506,0.09154657013409831,34.23140495867759,0.7039565826330533
183,"frozenset({'Ampicillin', 'Erythromycin', 'Oxacillin'})",frozenset({'Rifampin'}),0.17079889807162535,0.31955922865013775,0.15426997245179064,0.9032258064516129,2.8264738598442714,0.09968960832972854,7.031221303948575,0.7793070716658755
184,"frozenset({'Ampicillin', 'Rifampin', 'Oxacillin'})",frozenset({'Erythromycin'}),0.15702479338842976,0.45454545454545453,0.15426997245179064,0.9824561403508771,2.16140350877193,0.08289506636614075,31.09090909090899,0.6374299719887955
185,"frozenset({'Ampicillin', 'Rifampin'})","frozenset({'Erythromycin', 'Oxacillin'})",0.1652892561983471,0.3333333333333333,0.15426997245179064,0.9333333333333333,2.8000000000000003,0.09917355371900827,10.000000000000004,0.7701555869872702
186,"frozenset({'Ampicillin', 'Rifampin', 'Oxacillin'})",frozenset({'Penicillin'}),0.15702479338842976,0.4793388429752066,0.15426997245179064,0.9824561403508771,2.0496067755595884,0.07900188967055985,29.67768595041313,0.6074929971988796
187,"frozenset({'Ampicillin', 'Rifampin', 'Penicillin'})",frozenset({'Oxacillin'}),0.15702479338842976,0.39944903581267216,0.15426997245179064,0.9824561403508771,2.459528130671506,0.09154657013409831,34.23140495867759,0.7039565826330533
188,"frozenset({'Ampicillin', 'Rifampin'})","frozenset({'Oxacillin', 'Penicillin'})",0.1652892561983471,0.3168044077134986,0.15426997245179064,0.9333333333333333,2.9460869565217394,0.10190560754046855,10.247933884297524,0.7913719943422914
189,"frozenset({'Ampicillin', 'Erythromycin', 'Rifampin'})",frozenset({'Penicillin'}),0.15702479338842976,0.4793388429752066,0.15426997245179064,0.9824561403508771,2.0496067755595884,0.07900188967055985,29.67768595041313,0.6074929971988796
190,"frozenset({'Ampicillin', 'Rifampin', 'Penicillin'})",frozenset({'Erythromycin'}),0.15702479338842976,0.45454545454545453,0.15426997245179064,0.9824561403508771,2.16140350877193,0.08289506636614075,31.09090909090899,0.6374299719887955
191,"frozenset({'Ampicillin', 'Rifampin'})","frozenset({'Erythromycin', 'Penicillin'})",0.1652892561983471,0.3415977961432507,0.15426997245179064,0.9333333333333333,2.732258064516129,0.09780752680827812,9.876033057851242,0.7595473833097595
192,"frozenset({'Ampicillin', 'Erythromycin', 'Rifampin', 'Penicillin'})",frozenset({'Oxacillin'}),0.15426997245179064,0.39944903581267216,0.15151515151515152,0.9821428571428571,2.458743842364532,0.08989215976443626,33.63085399449027,0.7015102161681968
193,"frozenset({'Ampicillin', 'Erythromycin', 'Rifampin', 'Oxacillin'})",frozenset({'Penicillin'}),0.15426997245179064,0.4793388429752066,0.15151515151515152,0.9821428571428571,2.048953201970443,0.07756756141429319,29.157024793388356,0.6053301747112823
194,"frozenset({'Ampicillin', 'Erythromycin', 'Oxacillin', 'Penicillin'})",frozenset({'Rifampin'}),0.16804407713498623,0.31955922865013775,0.15151515151515152,0.9016393442622951,2.8215093273035614,0.09781511584667107,6.9178145087236,0.7759783263094521
195,"frozenset({'Ampicillin', 'Rifampin', 'Penicillin', 'Oxacillin'})",frozenset({'Erythromycin'}),0.15426997245179064,0.45454545454545453,0.15151515151515152,0.9821428571428571,2.1607142857142856,0.08139243676433759,30.54545454545446,0.6351791530944626
196,"frozenset({'Ampicillin', 'Erythromycin', 'Rifampin'})","frozenset({'Oxacillin', 'Penicillin'})",0.15702479338842976,0.3168044077134986,0.15151515151515152,0.9649122807017544,3.0457665903890163,0.10176900484939554,19.47107438016529,0.7967914438502675
197,"frozenset({'Ampicillin', 'Rifampin', 'Penicillin'})","frozenset({'Erythromycin', 'Oxacillin'})",0.15702479338842976,0.3333333333333333,0.15151515151515152,0.9649122807017544,2.8947368421052633,0.09917355371900827,19.000000000000004,0.7764705882352941
198,"frozenset({'Ampicillin', 'Rifampin', 'Oxacillin'})","frozenset({'Erythromycin', 'Penicillin'})",0.15702479338842976,0.3415977961432507,0.15151515151515152,0.9649122807017544,2.8247028862478776,0.09787582815381463,18.764462809917354,0.7663101604278075
199,"frozenset({'Ampicillin', 'Rifampin'})","frozenset({'Erythromycin', 'Oxacillin', 'Penicillin'})",0.1652892561983471,0.2727272727272727,0.15151515151515152,0.9166666666666666,3.361111111111111,0.10643626346105686,8.727272727272723,0.8415841584158417
200,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Rifampin'})",frozenset({'Oxacillin'}),0.1046831955922865,0.39944903581267216,0.1046831955922865,1.0,2.503448275862069,0.06286759404715829,inf,0.6707692307692308
201,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Rifampin'})",frozenset({'Penicillin'}),0.1046831955922865,0.4793388429752066,0.10192837465564739,0.9736842105263158,2.0313067150635207,0.051749652801493524,19.785123966942173,0.5670686070686071
202,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Rifampin'})",frozenset({'Erythromycin'}),0.1046831955922865,0.45454545454545453,0.10192837465564739,0.9736842105263158,2.142105263157895,0.054345103931880794,20.727272727272748,0.5955093555093555
203,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Rifampin', 'Penicillin'})",frozenset({'Oxacillin'}),0.10192837465564739,0.39944903581267216,0.10192837465564739,1.0,2.503448275862069,0.06121318367749623,inf,0.6687116564417178
204,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Rifampin', 'Oxacillin'})",frozenset({'Penicillin'}),0.1046831955922865,0.4793388429752066,0.10192837465564739,0.9736842105263158,2.0313067150635207,0.051749652801493524,19.785123966942173,0.5670686070686071
205,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Rifampin'})","frozenset({'Oxacillin', 'Penicillin'})",0.1046831955922865,0.3168044077134986,0.10192837465564739,0.9736842105263158,3.073455377574371,0.06876427687847673,25.961432506887082,0.7535135135135135
206,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Erythromycin', 'Rifampin'})",frozenset({'Oxacillin'}),0.10192837465564739,0.39944903581267216,0.10192837465564739,1.0,2.503448275862069,0.06121318367749623,inf,0.6687116564417178
207,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Erythromycin', 'Oxacillin'})",frozenset({'Rifampin'}),0.11019283746556474,0.31955922865013775,0.10192837465564739,0.925,2.8946120689655173,0.06671523651238151,9.07254361799817,0.7355869801690235
208,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Rifampin', 'Oxacillin'})",frozenset({'Erythromycin'}),0.1046831955922865,0.45454545454545453,0.10192837465564739,0.9736842105263158,2.142105263157895,0.054345103931880794,20.727272727272748,0.5955093555093555
209,"frozenset({'Ampicillin', 'Decade_2010-2020', 'Rifampin'})","frozenset({'Erythromycin', 'Oxacillin'})",0.1046831955922865,0.3333333333333333,0.10192837465564739,0.9736842105263158,2.921052631578948,0.06703397612488522,25.333333333333364,0.7345530145530146
210,"frozenset({'Ampicillin', 'Gram_ID_Negative'})",frozenset({'Penicillin'}),0.162534435261708,0.4793388429752066,0.15151515151515152,0.9322033898305084,1.944769140853302,0.07360608337317578,7.679752066115698,0.5800837320574163
211,"frozenset({'Erythromycin', 'Ampicillin', 'Gram_ID_Negative'})",frozenset({'Penicillin'}),0.14600550964187328,0.4793388429752066,0.14600550964187328,1.0,2.086206896551724,0.07601939758213237,inf,0.6096774193548388
212,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Penicillin'})",frozenset({'Erythromycin'}),0.15151515151515152,0.45454545454545453,0.14600550964187328,0.9636363636363636,2.12,0.07713498622589532,14.999999999999995,0.6226415094339622
213,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Oxacillin'})",frozenset({'Penicillin'}),0.14600550964187328,0.4793388429752066,0.14325068870523416,0.9811320754716981,2.046844502277163,0.07326457664549325,27.595041322314056,0.5988833746898263
214,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Penicillin'})",frozenset({'Oxacillin'}),0.15151515151515152,0.39944903581267216,0.14325068870523416,0.9454545454545454,2.366896551724138,0.08272810752149595,11.010101010101009,0.6806318681318682
215,"frozenset({'Erythromycin', 'Ampicillin', 'Gram_ID_Negative'})",frozenset({'Oxacillin'}),0.14600550964187328,0.39944903581267216,0.14049586776859505,0.9622641509433962,2.408978529603123,0.08217410771881095,15.914600550964193,0.6848829854522455
216,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Oxacillin'})",frozenset({'Erythromycin'}),0.14600550964187328,0.45454545454545453,0.14049586776859505,0.9622641509433962,2.116981132075472,0.07412972702228901,14.454545454545457,0.6178368121442126
217,"frozenset({'Erythromycin', 'Ampicillin', 'Gram_ID_Negative', 'Penicillin'})",frozenset({'Oxacillin'}),0.14600550964187328,0.39944903581267216,0.14049586776859505,0.9622641509433962,2.408978529603123,0.08217410771881095,15.914600550964193,0.6848829854522455
218,"frozenset({'Erythromycin', 'Ampicillin', 'Gram_ID_Negative', 'Oxacillin'})",frozenset({'Penicillin'}),0.14049586776859505,0.4793388429752066,0.14049586776859505,1.0,2.086206896551724,0.07315074106959907,inf,0.6057692307692307
219,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Oxacillin', 'Penicillin'})",frozenset({'Erythromycin'}),0.14325068870523416,0.45454545454545453,0.14049586776859505,0.9807692307692307,2.1576923076923076,0.07538191835712497,28.3636363636363,0.6262530735766976
220,"frozenset({'Erythromycin', 'Ampicillin', 'Gram_ID_Negative'})","frozenset({'Oxacillin', 'Penicillin'})",0.14600550964187328,0.3168044077134986,0.14049586776859505,0.9622641509433962,3.0374077112387203,0.09424067876359388,18.10468319559229,0.7854522454142948
221,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Penicillin'})","frozenset({'Erythromycin', 'Oxacillin'})",0.15151515151515152,0.3333333333333333,0.14049586776859505,0.9272727272727272,2.7818181818181817,0.08999081726354455,9.166666666666664,0.7549019607843137
222,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Oxacillin'})","frozenset({'Erythromycin', 'Penicillin'})",0.14600550964187328,0.3415977961432507,0.14049586776859505,0.9622641509433962,2.816950699939136,0.09062070745015899,17.44765840220386,0.7552814674256799
223,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Rifampin'})",frozenset({'Oxacillin'}),0.14049586776859505,0.39944903581267216,0.1349862258953168,0.9607843137254902,2.4052738336713997,0.07886528697948683,15.314049586776873,0.6797488226059655
224,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Oxacillin'})",frozenset({'Rifampin'}),0.14600550964187328,0.31955922865013775,0.1349862258953168,0.9245283018867925,2.8931359791802214,0.08832881785548953,9.015840220385677,0.7662277814351547
225,"frozenset({'Erythromycin', 'Ampicillin', 'Gram_ID_Negative'})",frozenset({'Rifampin'}),0.14600550964187328,0.31955922865013775,0.1349862258953168,0.9245283018867925,2.8931359791802214,0.08832881785548953,9.015840220385677,0.7662277814351547
226,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Rifampin'})",frozenset({'Erythromycin'}),0.14049586776859505,0.45454545454545453,0.1349862258953168,0.9607843137254902,2.1137254901960785,0.0711244678186827,13.909090909090919,0.6130298273155417
227,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Rifampin'})",frozenset({'Penicillin'}),0.14049586776859505,0.4793388429752066,0.1349862258953168,0.9607843137254902,2.004394861392833,0.06764109919632083,13.276859504132242,0.5830062794348508
228,"frozenset({'Erythromycin', 'Ampicillin', 'Gram_ID_Negative', 'Rifampin'})",frozenset({'Oxacillin'}),0.1349862258953168,0.39944903581267216,0.1349862258953168,1.0,2.503448275862069,0.08106610811344095,inf,0.694267515923567
229,"frozenset({'Erythromycin', 'Ampicillin', 'Gram_ID_Negative', 'Oxacillin'})",frozenset({'Rifampin'}),0.14049586776859505,0.31955922865013775,0.1349862258953168,0.9607843137254902,3.0065922920892496,0.09008947476265283,17.3512396694215,0.7764913657770801
230,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Rifampin', 'Oxacillin'})",frozenset({'Erythromycin'}),0.1349862258953168,0.45454545454545453,0.1349862258953168,1.0,2.2,0.07362885048835463,inf,0.6305732484076434
231,"frozenset({'Erythromycin', 'Ampicillin', 'Gram_ID_Negative'})","frozenset({'Rifampin', 'Oxacillin'})",0.14600550964187328,0.29201101928374656,0.1349862258953168,0.9245283018867925,3.166073335706657,0.0923510082037505,9.380853994490359,0.8011191573403555
232,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Rifampin'})","frozenset({'Erythromycin', 'Oxacillin'})",0.14049586776859505,0.3333333333333333,0.1349862258953168,0.9607843137254902,2.882352941176471,0.0881542699724518,17.000000000000014,0.7598116169544741
233,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Oxacillin'})","frozenset({'Erythromycin', 'Rifampin'})",0.14600550964187328,0.29476584022038566,0.1349862258953168,0.9245283018867925,3.1364838652794926,0.0919487891689244,9.344352617079892,0.7976300197498355
234,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Rifampin', 'Penicillin'})",frozenset({'Oxacillin'}),0.1349862258953168,0.39944903581267216,0.1349862258953168,1.0,2.503448275862069,0.08106610811344095,inf,0.694267515923567
235,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Rifampin', 'Oxacillin'})",frozenset({'Penicillin'}),0.1349862258953168,0.4793388429752066,0.1349862258953168,1.0,2.086206896551724,0.07028208455706578,inf,0.6019108280254778
236,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Oxacillin', 'Penicillin'})",frozenset({'Rifampin'}),0.14325068870523416,0.31955922865013775,0.1349862258953168,0.9423076923076923,2.9487732095490715,0.08920914630907117,11.79430670339761,0.7713760745455739
237,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Rifampin'})","frozenset({'Oxacillin', 'Penicillin'})",0.14049586776859505,0.3168044077134986,0.1349862258953168,0.9607843137254902,3.032736572890026,0.09047651572069304,17.4214876033058,0.7798273155416013
238,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Oxacillin'})","frozenset({'Rifampin', 'Penicillin'})",0.14600550964187328,0.2644628099173554,0.1349862258953168,0.9245283018867925,3.495872641509434,0.09637319855201149,9.745867768595044,0.8360105332455564
239,"frozenset({'Erythromycin', 'Ampicillin', 'Gram_ID_Negative', 'Rifampin'})",frozenset({'Penicillin'}),0.1349862258953168,0.4793388429752066,0.1349862258953168,1.0,2.086206896551724,0.07028208455706578,inf,0.6019108280254778
240,"frozenset({'Erythromycin', 'Ampicillin', 'Gram_ID_Negative', 'Penicillin'})",frozenset({'Rifampin'}),0.14600550964187328,0.31955922865013775,0.1349862258953168,0.9245283018867925,2.8931359791802214,0.08832881785548953,9.015840220385677,0.7662277814351547
241,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Rifampin', 'Penicillin'})",frozenset({'Erythromycin'}),0.1349862258953168,0.45454545454545453,0.1349862258953168,1.0,2.2,0.07362885048835463,inf,0.6305732484076434
242,"frozenset({'Erythromycin', 'Ampicillin', 'Gram_ID_Negative'})","frozenset({'Rifampin', 'Penicillin'})",0.14600550964187328,0.2644628099173554,0.1349862258953168,0.9245283018867925,3.495872641509434,0.09637319855201149,9.745867768595044,0.8360105332455564
243,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Rifampin'})","frozenset({'Erythromycin', 'Penicillin'})",0.14049586776859505,0.3415977961432507,0.1349862258953168,0.9607843137254902,2.812618595825427,0.08699314709833117,16.78925619834712,0.7498037676609105
244,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Erythromycin', 'Rifampin', 'Penicillin'})",frozenset({'Oxacillin'}),0.1349862258953168,0.39944903581267216,0.1349862258953168,1.0,2.503448275862069,0.08106610811344095,inf,0.694267515923567
245,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Erythromycin', 'Rifampin', 'Oxacillin'})",frozenset({'Penicillin'}),0.1349862258953168,0.4793388429752066,0.1349862258953168,1.0,2.086206896551724,0.07028208455706578,inf,0.6019108280254778
246,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Erythromycin', 'Penicillin', 'Oxacillin'})",frozenset({'Rifampin'}),0.14049586776859505,0.31955922865013775,0.1349862258953168,0.9607843137254902,3.0065922920892496,0.09008947476265283,17.3512396694215,0.7764913657770801
247,"frozenset({'Ampicillin', 'Gram_ID_Negative', 'Rifampin', 'Penicillin', 'Oxacillin'})",frozenset({'Erythromycin'}),0.1349862258953168,0.45454545454545453,0.1349862258953168,1.0,2.2,0.07362885048835463,inf,0.6305732484076434
